Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1.0,0.4665017023058738,0.4469447045277148,-0.05560619047388708,-0.13327022431347535,0.0642382086868558,0.24302510870309588,0.701291016053465,0.30614551165497,0.02618016347467962,0.5386025674919686,0.22571613264140294,0.9435281159596236,0.3187345871521103,0.08362022315787347,0.3798561267370585,-0.09511598464143285,0.6890718158561769,-0.4604078721597568,1.045180245644191,0.8775408097002512,0.44892886718417313,0.11006673289968448,0.8973306794386215,0.8773762015508684,-0.6289211861847749,1.2013295468908993,-0.9245576139774567,0.3428564919674111,0.9209391726378625,-0.26938934137114007,0.30341160625860225,0.6186709489795086,0.4043673499904522,0.7794310595713416,0.3461573147535312,-0.35534240780090887,-0.3405109098894645,0.0025128746429474535,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,-0.8036450418532293,1.1805282453751202,-0.1336023189084742,0.5291939272086494,1.1487878053554865,-0.24292317354969858,0.8099541967437587,1.2585800224026669,0.253889851217193,-0.20760727197535278,-0.5224554546868473,0.9469849689366601,0.23542767037499707,-1.0135615476090207,0.8372874353292229,0.6344855200864835,1.0170663597189111,-0.06668896895220956,0.3911535474665693,0.34369293833631287,0.2936899456671124,0.27196525035856595,0.28142044289834117,-0.9467014684878265,0.8452087808985793,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,-1.909324521947211,-0.9294026959686359,0.29433114280067973,0.40624433256837517,12.24769911637256
2.0,0.7852160145972052,0.4469447045277148,0.5968349022919752,0.1134128858810546,0.0642382086868558,0.24302510870309588,0.701291016053465,0.30614551165497,0.02618016347467962,-3.34146198121662,0.22571613264140294,-2.5753348003914356,-0.6407550978831099,0.08362022315787347,0.3798561267370585,0.7122638849893353,0.027742247553859938,1.9481630223335327,0.16344467364411785,-0.42418566620239806,0.44892886718417313,0.11006673289968448,0.012126090262683735,0.474808868343996,0.7174496816008145,-0.8127450891399481,0.7096483380892351,0.3428564919674111,-0.37565792673656323,-0.26938934137114007,0.30341160625860225,-1.2190901609087574,-0.20678827214832682,0.8882568659259541,0.3461573147535312,-0.35534240780090887,0.0022183470683185807,0.3411144831911436,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,0.4184785783529064,-0.8701173641387884,-0.1336023189084742,-0.381965483549104,-0.8332253483070164,4.0214528418959015,0.8099541967437587,-0.7696390553108154,0.253889851217193,-0.20760727197535278,0.8469969040973473,-0.2264374869211122,0.23542767037499707,0.7433556540993242,-1.04194339569409,0.6344855200864835,-0.09768803330409913,-0.06668896895220956,0.3911535474665693,0.2235925632808095,0.2936899456671124,0.27196525035856595,0.28142044289834117,1.2495398091517058,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,-0.27990095315138774,0.5691372666091756,0.29433114280067973,0.40624433256837517,12.109016442313738
3.0,0.4665017023058738,0.4469447045277148,0.08600976560795187,0.4200491346062415,0.0642382086868558,0.24302510870309588,-1.0166366407218026,0.30614551165497,0.02618016347467962,0.5386025674919686,0.22571613264140294,0.9435281159596236,0.3187345871521103,0.08362022315787347,0.3798561267370585,-0.09511598464143285,0.6890718158561769,-0.4604078721597568,0.9802750888974254,0.8296422825868535,0.44892886718417313,0.11006673289968448,0.8973306794386215,0.8773762015508684,-0.6289211861847749,1.12910565303701,-0.9245576139774567,0.3428564919674111,0.9209391726378625,-0.26938934137114007,0.30341160625860225,-2.1379707158528904,0.4043673499904522,0.6548028018522422,0.3461573147535312,-0.35534240780090887,0.23037212939947482,0.0653967113894059,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,-0.5766767691786049,1.1847617603650702,-0.1336023189084742,0.6596311910588607,1.1487878053554865,-0.24292317354969858,0.8099541967437587,1.2585800224026669,0.253889851217193,-0.20760727197535278,-0.5224554546868473,-0.2264374869211122,0.23542767037499707,0.7433556540993242,-1.04194339569409,0.6344855200864835,0.9350085286515057,-0.06668896895220956,0.3911535474665693,0.41499666822698705,0.2936899456671124,0.27196525035856595,0.28142044289834117,-0.9467014684878265,0.6751373224620149,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,0.9209281553746472,-0.9294026959686359,0.29433114280067973,0.40624433256837517,12.317171167298682
4.0,-1.1270698591507837,0.4469447045277148,-0.3065890242896901,0.10331721412432927,0.0642382086868558,0.24302510870309588,-1.0166366407218026,0.30614551165497,0.02618016347467962,-0.754752282077561,0.22571613264140294,-0.732120891826595,0.3187345871521103,0.08362022315787347,0.3798561267370585,-0.09511598464143285,0.6890718158561769,-0.4604078721597568,-1.8737901647185928,-0.7158719001279156,0.44892886718417313,0.11006673289968448,-0.43047620432528516,-1.5380277976903658,0.7174496816008145,-0.8127450891399481,0.7096483380892351,0.3428564919674111,-1.672255026110989,0.8575689348519692,-1.3133071716157003,0.6186709489795086,-0.20678827214832682,0.384538895318318,0.3461573147535312,-0.35534240780090887,0.3480342559671154,-0.10581899953790543,0.12755444861793294,-1.4818423339574653,0.2638125652751769,0.2741484513268297,-0.4394207355100354,1.1435502887746491,-0.1336023189084742,0.5414477247626573,1.1487878053554865,-0.24292317354969858,-1.0066118299387083,-0.7696390553108154,0.253889851217193,-0.20760727197535278,-0.5224554546868473,0.3970393891953558,0.23542767037499707,0.7433556540993242,-0.10232798018243358,-0.3274551438037196,0.8117679492153637,1.003265917533793,1.2841365041010413,0.45234419496393835,0.2936899456671124,0.27196525035856595,0.28142044289834117,-0.9467014684878265,0.5925582926186244,2.8443743576062896,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,-1.909324521947211,-0.18013271467973016,0.29433114280067973,-2.2008621533649335,11.849404844423074
5.0,0.4665017023058738,0.4469447045277148,0.7503988183057723,0.8784313527562004,0.0642382086868558,0.24302510870309588,-1.0166366407218026,0.30614551165497,0.02618016347467962,-3.34146198121662,0.22571613264140294,-1.0672506933838388,0.3187345871521103,0.08362022315787347,0.3798561267370585,-0.09511598464143285,1.2724058363662567,-0.4604078721597568,0.94779819135388,0.7337734463625764,0.44892886718417313,0.11006673289968448,0.8973306794386215,0.8773762015508684,-0.6289211861847749,1.4215168257798616,-0.9245576139774567,0.3428564919674111,0.9209391726378625,-0.26938934137114007,0.30341160625860225,-0.30020960596462437,0.4043673499904522,0.7543995686821827,0.3461573147535312,-0.35534240780090887,0.29571099938103146,0.2562366999455119,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,0.1121269807335521,1.2440867515963596,-0.1336023189084742,1.2822945202909706,1.1487878053554865,-0.24292317354969858,0.8099541967437587,1.2585800224026669,1.2248022322421281,-0.20760727197535278,-0.5224554546868473,1.438928053459678,0.23542767037499707,0.7433556540993242,-1.04194339569409,0.6344855200864835,0.8939488670498952,-0.06668896895220956,1.2841365041010413,0.6336144648019478,0.2936899456671124,0.27196525035856595,0.28142044289834117,1.0808841527880613,0.9918482705072537,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,1.5376839153674393,-0.9294026959686359,0.29433114280067973,0.40624433256837517,12.429220196836383
6.0,0.14778739001454227,0.4469447045277148,0.7876604645857379,0.8586715017442426,0.0642382086868558,0.24302510870309588,-1.0166366407218026,0.30614551165497,0.02618016347467962,0.5386025674919686,0.22571613264140294,-0.8996857926052169,0.3187345871521103,0.08362022315787347,0.3798561267370585,-0.9024958542722011,-0.7357067103277319,-0.4604078721597568,0.7200044345428998,0.49368150956968887,0.44892886718417313,0.11006673289968448,0.8973306794386215,0.8773762015508684,0.7174496816008145,-0.8127450891399481,0.7096483380892351,0.3428564919674111,-5.562046324234267,-0.26938934137114007,0.30341160625860225,0.6186709489795086,0.4043673499904522,0.7915055176998225,0.3461573147535312,-0.35534240780090887,-0.7952963221832784,-0.06086088818213023,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,-1.0323816175061022,1.055765401622345,-0.1336023189084742,-0.15327142453560696,1.1487878053554865,-0.24292317354969858,-1.0066118299387083,1.2585800224026669,-2.7620394710267777,-0.20760727197535278,0.8469969040973473,-0.94618871860473,0.23542767037499707,-1.0135615476090207,0.8372874353292229,0.6344855200864835,0.6059553923937152,1.003265917533793,0.3911535474665693,0.25278866213083967,0.2936899456671124,0.27196525035856595,0.28142044289834117,0.48404688563261056,0.5230619862900139,-0.4042442108783149,8.5288849645289,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,-0.855702868666084,-3.8912139439302105,5.155843751854795,1.1449796377652672,1.3184072478980813,0.29433114280067973,0.40624433256837517,11.870606902224587
7.0,0.7852160145972052,0.4469447045277148,0.3938468664982735,0.20850702997059253,0.0642382086868558,0.24302510870309588,0.701291016053465,0.30614551165497,0.02618016347467962,0.5386025674919686,0.22571613264140294,0.440833413623758,0.3187345871521103,0.08362022315787347,0.3798561267370585,0.7122638849893353,1.2724058363662567,-0.4604078721597568,1.0776085372028905,0.9732662012580405,0.44892886718417313,0.11006673289968448,0.8973306794386215,0.8773762015508684,-1.9752920539703642,1.181469732866538,-0.9245576139774567,0.3428564919674111,0.9209391726378625,-1.3963476175942493,0.30341160625860225,-0.30020960596462437,0.4043673499904522,1.0006043382468603,0.3461573147535312,-0.35534240780090887,0.06133298800427791,0.5938490492003943,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,1.3455889708585924,-0.8701173641387884,-0.1336023189084742,0.5009959421231589,1.1487878053554865,-0.24292317354969858,0.8099541967437587,-0.7696390553108154,0.253889851217193,-0.20760727197535278,-0.5224554546868473,0.3970393891953558,0.23542767037499707,0.7433556540993242,-0.10232798018243358,0.6344855200864835,1.0580645700908617,-0.06668896895220956,0.3911535474665693,0.4458991652303094,0.2936899456671124,0.27196525035856595,0.28142044289834117,1.1897195728940069,0.814213325495542,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,0.6732507323854087,0.5691372666091756,0.29433114280067973,0.40624433256837517,12.634606283893019
8.0,0.4665017023058738,0.4469447045277148,-2.829589397645538e-15,0.2648124119053174,0.0642382086868558,0.24302510870309588,-1.0166366407218026,0.30614551165497,0.02618016347467962,-0.754752282077561,0.22571613264140294,-0.06186128871210757,-3.519224152988771,0.08362022315787347,0.3798561267370585,-0.09511598464143285,0.6890718158561769,0.4552882836220182,0.06473165682805918,-0.5699179600852589,0.44892886718417313,0.11006673289968448,0.45472838485065264,0.07224153513712361,-1.9752920539703642,1.2781813552510335,0.7096483380892351,0.3428564919674111,-0.37565792673656323,-0.26938934137114007,0.30341160625860225,-2.1379707158528904,-0.20678827214832682,0.844927523607775,-3.1942257293106033,1.5403871109320115,-0.14485945521864269,0.22679424792710304,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,0.005859570478879222,1.2232125099903688,-0.1336023189084742,1.1311481301731448,1.1487878053554865,-0.24292317354969858,0.8099541967437587,1.2585800224026669,0.253889851217193,-0.20760727197535278,0.8469969040973473,0.3970393891953558,0.23542767037499707,1.7710863339706542,-1.04194339569409,0.6344855200864835,-0.22248822583194075,-0.06668896895220956,0.3911535474665693,0.2584819849648112,0.2936899456671124,0.27196525035856595,0.28142044289834117,1.1583790905570357,1.4010034233532471,2.74259221886928,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,-3.8912139439302105,4.591453896436666,1.3495226156444362,1.3184072478980813,0.29433114280067973,0.40624433256837517,12.206077645517674
9.0,0.14778739001454227,-1.0497049941201364,-0.8151442396527373,-0.7569446421563429,0.0642382086868558,0.24302510870309588,0.701291016053465,0.30614551165497,0.02618016347467962,0.5386025674919686,0.22571613264140294,0.7759632151810018,-1.6002447829183302,0.08362022315787347,0.3798561267370585,-0.9024958542722011,0.6890718158561769,-0.4604078721597568,-1.3332256433503054,-1.6946126336649292,0.44892886718417313,0.11006673289968448,-1.758283088089192,-1.5380277976903658,0.7174496816008145,-0.8127450891399481,0.7096483380892351,0.3428564919674111,-1.672255026110989,0.8575689348519692,0.30341160625860225,0.6186709489795086,1.0155229721292314,-1.4141397865663,0.3461573147535312,-0.35534240780090887,0.653526937683681,0.09521795485550365,0.12755444861793294,-1.4818423339574653,0.2638125652751769,-4.548221897313783,-0.2456735725858671,1.1419410146343132,-0.1336023189084742,0.6394089856815816,-0.8332253483070164,-0.24292317354969858,0.8099541967437587,-0.7696390553108154,-0.9978339126886823,4.336071900852138,0.8469969040973473,0.9469849689366601,-2.77969863442759,1.7710863339706542,-1.04194339569409,-0.3274551438037196,-1.9898877627446803,1.003265917533793,0.3911535474665693,0.23542020647347936,-3.192385832170149,0.27196525035856595,0.28142044289834117,0.791222206801225,-1.0729164749626994,2.6812936230712983,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,-0.7084954134211773,-0.9294026959686359,0.29433114280067973,-2.2008621533649335,11.774527900858468
10.0,-2.083212796024778,0.4469447045277148,-0.8770070463198675,-0.384571498242292,0.0642382086868558,0.24302510870309588,0.701291016053465,0.30614551165497,0.02618016347467962,-0.754752282077561,0.22571613264140294,-0.5645559910479732,-1.6002447829183302,-8.636774477591604,-4.330037249365741,-3.3246354631645056,-0.7357067103277319,0.4552882836220182,-1.0646198517121066,-1.6946126336649292,0.44892886718417313,0.11006673289968448,0.012126090262683735,0.474808868343996,0.7174496816008145,-0.8127450891399481,0.7096483380892351,0.3428564919674111,-1.672255026110989,0.8575689348519692,0.30341160625860225,0.6186709489795086,0.4043673499904522,0.8418028908516411,0.3461573147535312,-0.35534240780090887,-0.37748106873721,0.1302371657775976,0.12755444861793294,0.8457421819950884,0.2638125652751769,0.2741484513268297,-0.08064272368978773,-0.8701173641387884,-0.1336023189084742,-0.8573186453704569,1.1487878053554865,-0.24292317354969858,-1.0066118299387083,-0.7696390553108154,-0.9978339126886823,4.336071900852138,0.8469969040973473,-0.94618871860473,0.23542767037499707,1.7710863339706542,-1.04194339569409,0.6344855200864835,-1.6502967382599831,-0.06668896895220956,-0.8674352410691945,-0.3301753733192162,-4.93542372108878,0.27196525035856595,0.28142044289834117,-0.9467014684878265,-0.3249147818831627,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0.06330476523204058,0.420421940580579,0.17548065745712482,-0.19048147368468307,-2.8624762074840073,-0.9294026959686359,0.29433114280067973,0.40624433256837517,11.678448377988165
